Provincia,Descripcion.de.Linea.del.Negocio,Nombre.de.la.Organizacion,Departamento,valor_inicial,valor_final,Activo,F.Registral,cod_pdn,Distrito,timestamp,length
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,"20,000","30,000",PASTOS ASOCIADOS,11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,"26,000","34,000",FORRAJES,11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,60,210,MOCHETA,11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,"1,200","1,200",MOCHILAS FUMIGADORAS (CONTROL DE PLAGAS EN PASTOS Y FORRAJES),11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,"1,122","1,122",CEGADERAS,11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,"5,760","5,760",MANGUERA (ROLLO/100),11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,"7,000","7,000",ASPERSORES (PARA RIEGO DE PASTOS),11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,360,360,ESTACAS DE MADERA,11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,400,400,SOGAS,11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,480,480,JERINGAS HIPODERMICAS METALICO,11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,300,300,JERINGAS HIPODERMICAS,11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,"40,000","40,000",PASTOS ASOCIADOS,11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,"80,000","80,000",FORRAJES,11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,"48,000",0,TOROS,11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,"12,000",0,TORETES,11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,"12,800",0,TOROROS PREENGORDADOS,11120962,191,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,0,"135,000",COBERTIZOS,11120962,191,CHALLABAMBA,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,"40,000",0,COBERTIZOS,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,"240,000",0,PASTOS NATURALES,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,"56,000",0,VACAS EN PRODUCCION,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,"30,000",0,PASTOS CULTIVADOS,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,"27,200",0,VACAS EN SECA INSEMINADAS,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,0,0,TOROS,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,"10,800",0,TERNERAS,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,"8,400",0,TORETES,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,"1,000",0,AVENA FORRAJE,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,"3,900",0,CORRALES DE MANEJO,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,0,0,CULTIVO DE AVENA,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,"2,400",0,ALFALFA,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,800,0,CARRETILLA,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,460,0,PALAS,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,345,0,PICOS,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,360,0,PISTOLA DOSIFICADORA,11104963,195,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CCOÑAHUASA TRES GEMELOS (APAGSA),PUNO,240,0,MOCHETAS,11104963,195,CUPI,,
CUSCO,CUYES,ASOCIACION DE PORDUCTORES DE CUYES DE LA COMUNIDAD DE VENTANAYOC RUMARAY - CCORCCA,CUSCO,"6,000","35,000",CUYES,11123994,196,CCORCA,,
CUSCO,CUYES,ASOCIACION DE PORDUCTORES DE CUYES DE LA COMUNIDAD DE VENTANAYOC RUMARAY - CCORCCA,CUSCO,"3,661","3,661",EQUIPOS PARA LA CRIANZA DE CUYES,11123994,196,CCORCA,,
CUSCO,CUYES,ASOCIACION DE PORDUCTORES DE CUYES DE LA COMUNIDAD DE VENTANAYOC RUMARAY - CCORCCA,CUSCO,"1,552","2,550",INSUMOS PARA ALIMENTO,11123994,196,CCORCA,,
CUSCO,CUYES,ASOCIACION DE PORDUCTORES DE CUYES DE LA COMUNIDAD DE VENTANAYOC RUMARAY - CCORCCA,CUSCO,"24,350","96,000",CONSTRUCCION DE GALPONES,11123994,196,CCORCA,,
CUSCO,CUYES,ASOCIACION DE AGROPECUARIOS MOSOC TARPUY DE LA COMUNIDAD DE SAN ISIDRO DE CCARHUIS - CCORCCA,CUSCO,"1,050","10,000",CUYES,11123996,198,CCORCA,,
CUSCO,CUYES,ASOCIACION DE AGROPECUARIOS MOSOC TARPUY DE LA COMUNIDAD DE SAN ISIDRO DE CCARHUIS - CCORCCA,CUSCO,"2,496","4,992",EQUIPOS PARA LA CRIANZA DE CUYES,11123996,198,CCORCA,,
CUSCO,CUYES,ASOCIACION DE AGROPECUARIOS MOSOC TARPUY DE LA COMUNIDAD DE SAN ISIDRO DE CCARHUIS - CCORCCA,CUSCO,"2,112","4,224",INSUMOS PARA ALIMENTO,11123996,198,CCORCA,,
CUSCO,CUYES,ASOCIACION DE AGROPECUARIOS MOSOC TARPUY DE LA COMUNIDAD DE SAN ISIDRO DE CCARHUIS - CCORCCA,CUSCO,840,"60,000",CONSTRUCCION DE GALPONES,11123996,198,CCORCA,,
CAYLLOMA,CUYES,"ASOCIACION DE CRIADORES, PRODUCTORES Y EXPORTADORES DE CUYES Y ANIMALES MENORES DEL DISTRITO DE ICHUPAMPA - CAYLLOMA-AREQUIPA ACPECAMI",AREQUIPA,"3,260","4,500","HERRAMIENTAS PICOS, LAMPAS",11210929,2,ICHUPAMPA,,
CAYLLOMA,CUYES,"ASOCIACION DE CRIADORES, PRODUCTORES Y EXPORTADORES DE CUYES Y ANIMALES MENORES DEL DISTRITO DE ICHUPAMPA - CAYLLOMA-AREQUIPA ACPECAMI",AREQUIPA,0,"1,300",POZAS BATERIAS,11210929,2,ICHUPAMPA,,
CAYLLOMA,CUYES,"ASOCIACION DE CRIADORES, PRODUCTORES Y EXPORTADORES DE CUYES Y ANIMALES MENORES DEL DISTRITO DE ICHUPAMPA - CAYLLOMA-AREQUIPA ACPECAMI",AREQUIPA,"100,000","102,000",TERRENO PARA FORRAJE - ALFALFARES,11210929,2,ICHUPAMPA,,
CAYLLOMA,CUYES,"ASOCIACION DE CRIADORES, PRODUCTORES Y EXPORTADORES DE CUYES Y ANIMALES MENORES DEL DISTRITO DE ICHUPAMPA - CAYLLOMA-AREQUIPA ACPECAMI",AREQUIPA,500,"3,800",CUYES,11210929,2,ICHUPAMPA,,
CAYLLOMA,CUYES,"ASOCIACION DE CRIADORES, PRODUCTORES Y EXPORTADORES DE CUYES Y ANIMALES MENORES DEL DISTRITO DE ICHUPAMPA - CAYLLOMA-AREQUIPA ACPECAMI",AREQUIPA,"10,000","10,500",FORRAJES,11210929,2,ICHUPAMPA,,
QUISPICANCHI,CUYES,ASOCIACION DE CRIADORES DE CUYES QÂ´OWE MIRACHI DE CHOQUEPATA,CUSCO,"72,000","108,000",GALPONES PARA CUYES,11069440,20,OROPESA,,
QUISPICANCHI,CUYES,ASOCIACION DE CRIADORES DE CUYES QÂ´OWE MIRACHI DE CHOQUEPATA,CUSCO,"10,000","50,000",SIEMBRA DE ALFALFA,11069440,20,OROPESA,,
QUISPICANCHI,CUYES,ASOCIACION DE CRIADORES DE CUYES QÂ´OWE MIRACHI DE CHOQUEPATA,CUSCO,"54,000","7,000",CUYES EN PRODUCCION,11069440,20,OROPESA,,
CUSCO,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS LLACTA SUMAC TICARIY DEL DISTRITO DE CCORCCA,CUSCO,0,"22,070","MAQUINA ENTARSIA, PRETINADORA, VAPORIZADOR, PICADORA Y OBILLADORA",11124093,202,CCORCA,,
CUSCO,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS LLACTA SUMAC TICARIY DEL DISTRITO DE CCORCCA,CUSCO,0,"4,550",HILOS DE FIBRA DE ALPACA,11124093,202,CCORCA,,
CUSCO,CUYES,ASOCIACION AGROPECUARIO PURISUNCHIS CCORCCA,CUSCO,"6,000","12,000",CUYES,11124092,203,CCORCA,,
CUSCO,CUYES,ASOCIACION AGROPECUARIO PURISUNCHIS CCORCCA,CUSCO,"8,000","10,000",GALPON PARA CUYES,11124092,203,CCORCA,,
CUSCO,CUYES,ASOCIACION AGROPECUARIO PURISUNCHIS CCORCCA,CUSCO,"5,600","6,500",INSUMOS PARA ALIMENTO,11124092,203,CCORCA,,
CUSCO,CUYES,ASOCIACION DE CRIADORES DE CUYES ECOLOGICOS QORI INTI DE CCORCCA,CUSCO,"13,600","14,000",CUYES,11123945,205,CCORCA,,
CUSCO,CUYES,ASOCIACION DE CRIADORES DE CUYES ECOLOGICOS QORI INTI DE CCORCCA,CUSCO,"9,000","10,000",INSUMOS PARA ALIMENTO,11123945,205,CCORCA,,
CUSCO,CUYES,ASOCIACION DE CRIADORES DE CUYES ECOLOGICOS QORI INTI DE CCORCCA,CUSCO,0,"2,500",EQUIPOS PARA LA CRIANZA DE CUYES,11123945,205,CCORCA,,
CUSCO,CUYES,ASOCIACION DE CRIADORES DE CUYES ECOLOGICOS QORI INTI DE CCORCCA,CUSCO,"5,000","165,000",GALPON PARA CUYES,11123945,205,CCORCA,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CUPIMAYO CRUZCHUPA APACH,PUNO,"2,400","96,555",TOROS/TORETES,11105373,208,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CUPIMAYO CRUZCHUPA APACH,PUNO,"18,400","21,100",VACAS REPRODUCTORAS,11105373,208,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CUPIMAYO CRUZCHUPA APACH,PUNO,"18,000","20,800",VACAS EN PRODUCCION,11105373,208,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CUPIMAYO CRUZCHUPA APACH,PUNO,"8,000","8,000",COBERTIZOS,11105373,208,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CUPIMAYO CRUZCHUPA APACH,PUNO,"8,400","8,400",PASTOS CULTIVADOS,11105373,208,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CUPIMAYO CRUZCHUPA APACH,PUNO,"3,200","3,200",CORRALES,11105373,208,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CUPIMAYO CRUZCHUPA APACH,PUNO,10,10,SOGAS,11105373,208,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CUPIMAYO CRUZCHUPA APACH,PUNO,420,420,PICOS,11105373,208,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CUPIMAYO CRUZCHUPA APACH,PUNO,210,210,SEGADERAS,11105373,208,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CUPIMAYO CRUZCHUPA APACH,PUNO,420,420,PALAS,11105373,208,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CUPIMAYO CRUZCHUPA APACH,PUNO,512,512,CARRETILLAS,11105373,208,CUPI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CUPIMAYO CRUZCHUPA APACH,PUNO,480,600,PISTOLA DOSIFICADORA,11105373,208,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ROSASPATA NUEVO PROGRESO CUPI - MELGAR,PUNO,"10,000",0,VACAS INSEMINADAS,11106072,209,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ROSASPATA NUEVO PROGRESO CUPI - MELGAR,PUNO,0,0,TOROS,11106072,209,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ROSASPATA NUEVO PROGRESO CUPI - MELGAR,PUNO,"6,000",0,COBERTIZOS,11106072,209,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ROSASPATA NUEVO PROGRESO CUPI - MELGAR,PUNO,0,0,TORETES,11106072,209,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ROSASPATA NUEVO PROGRESO CUPI - MELGAR,PUNO,"1,200",0,FORRAJE,11106072,209,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ROSASPATA NUEVO PROGRESO CUPI - MELGAR,PUNO,"1,200",0,CORTADORA DE AVENA,11106072,209,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ROSASPATA NUEVO PROGRESO CUPI - MELGAR,PUNO,144,0,CARRETILLAS,11106072,209,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ROSASPATA NUEVO PROGRESO CUPI - MELGAR,PUNO,234,0,PALAS,11106072,209,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ROSASPATA NUEVO PROGRESO CUPI - MELGAR,PUNO,180,0,OLLAS NÂ°60,11106072,209,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ROSASPATA NUEVO PROGRESO CUPI - MELGAR,PUNO,180,0,PICOS,11106072,209,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ROSASPATA NUEVO PROGRESO CUPI - MELGAR,PUNO,40,0,CUCHARONES,11106072,209,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ROSASPATA NUEVO PROGRESO CUPI - MELGAR,PUNO,60,0,TERMOMETRO,11106072,209,CUPI,,
QUISPICANCHI,CUYES,ASOCIACION CRIADORES DE CUY SANTA ANA DEL CENTRO POBLADO DE HUASAO,CUSCO,18,18,"PALAS,PICOS,",11121523,21,OROPESA,,
QUISPICANCHI,CUYES,ASOCIACION CRIADORES DE CUY SANTA ANA DEL CENTRO POBLADO DE HUASAO,CUSCO,15,25,CUY,11121523,21,OROPESA,,
QUISPICANCHI,CUYES,ASOCIACION CRIADORES DE CUY SANTA ANA DEL CENTRO POBLADO DE HUASAO,CUSCO,500,"1,500","PASTO, CONCENTRADO",11121523,21,OROPESA,,
QUISPICANCHI,CUYES,ASOCIACION CRIADORES DE CUY SANTA ANA DEL CENTRO POBLADO DE HUASAO,CUSCO,300,500,"JAULAS,GALPON",11121523,21,OROPESA,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES ALTO KCATAWI,PUNO,60,60,TIJERAS,11105633,210,CUPI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES ALTO KCATAWI,PUNO,40,40,RUECAS,11105633,210,CUPI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES ALTO KCATAWI,PUNO,20,20,AGUJAS DE TEJER,11105633,210,CUPI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES ALTO KCATAWI,PUNO,40,20,CINTA METRICA,11105633,210,CUPI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES ALTO KCATAWI,PUNO,600,600,MAQUINA DE TEJER,11105633,210,CUPI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES ALTO KCATAWI,PUNO,"2,100","2,100",FIBRA DE ALPACA,11105633,210,CUPI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES ALTO KCATAWI,PUNO,720,720,LANA DE OVINO,11105633,210,CUPI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES ALTO KCATAWI,PUNO,640,640,CONOS DE ALPACA PROCESADA,11105633,210,CUPI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES ALTO KCATAWI,PUNO,120,368,MEDIAS,11105633,210,CUPI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES ALTO KCATAWI,PUNO,300,0,CHALINAS PUNTO A MANO,11105633,210,CUPI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES ALTO KCATAWI,PUNO,336,"1,640",CHULLOS,11105633,210,CUPI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES ALTO KCATAWI,PUNO,230,0,CHOMPAS,11105633,210,CUPI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES ALTO KCATAWI,PUNO,0,0,MAQUINA DE TEJER PLANA,11105633,210,CUPI,,
MELGAR,LACTEOS,GRUPO EMPRENDEDOR DE LA BIO TECNOLOGIA RURAL,PUNO,160,900,OLLAS DE ALUMINIO NÂ° 8,11089795,211,CUPI,,
MELGAR,LACTEOS,GRUPO EMPRENDEDOR DE LA BIO TECNOLOGIA RURAL,PUNO,90,120,TERMOMETRO,11089795,211,CUPI,,
MELGAR,LACTEOS,GRUPO EMPRENDEDOR DE LA BIO TECNOLOGIA RURAL,PUNO,90,180,LACTODENSIMETROS,11089795,211,CUPI,,
MELGAR,LACTEOS,GRUPO EMPRENDEDOR DE LA BIO TECNOLOGIA RURAL,PUNO,8,54,CUCHARONES,11089795,211,CUPI,,
MELGAR,LACTEOS,GRUPO EMPRENDEDOR DE LA BIO TECNOLOGIA RURAL,PUNO,0,300,MOLDERA DE QUESO,11089795,211,CUPI,,
MELGAR,LACTEOS,GRUPO EMPRENDEDOR DE LA BIO TECNOLOGIA RURAL,PUNO,0,350,PRENSADORA,11089795,211,CUPI,,
MELGAR,LACTEOS,GRUPO EMPRENDEDOR DE LA BIO TECNOLOGIA RURAL,PUNO,20,40,VALDES,11089795,211,CUPI,,
MELGAR,LACTEOS,GRUPO EMPRENDEDOR DE LA BIO TECNOLOGIA RURAL,PUNO,0,120,LIRA,11089795,211,CUPI,,
MELGAR,LACTEOS,GRUPO EMPRENDEDOR DE LA BIO TECNOLOGIA RURAL,PUNO,0,900,CANTARILLAS PARA ACOPIO DE LECHE,11089795,211,CUPI,,
MELGAR,LACTEOS,GRUPO EMPRENDEDOR DE LA BIO TECNOLOGIA RURAL,PUNO,"3,500","4,000",MOTO LINEAL PARA ACOPIO DE LECHE,11089795,211,CUPI,,
MELGAR,LACTEOS,GRUPO EMPRENDEDOR DE LA BIO TECNOLOGIA RURAL,PUNO,0,"65,000",PLANTA QUESERA (MEDIANA),11089795,211,CUPI,,
MELGAR,LACTEOS,GRUPO EMPRENDEDOR DE LA BIO TECNOLOGIA RURAL,PUNO,"34,220","49,140",LECHE,11089795,211,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE JOVENES EMPRENDEDORES DE LA PRODUCTIVIDAD  AGRARIA,PUNO,"3,900","4,500",CORRALES DE MANEJO,11106166,212,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE JOVENES EMPRENDEDORES DE LA PRODUCTIVIDAD  AGRARIA,PUNO,"8,000","11,500",COBERTIZOS,11106166,212,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE JOVENES EMPRENDEDORES DE LA PRODUCTIVIDAD  AGRARIA,PUNO,"460,000","50,400",VACAS EN PRODUCCION,11106166,212,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE JOVENES EMPRENDEDORES DE LA PRODUCTIVIDAD  AGRARIA,PUNO,"11,200","25,200",VAQUILLONAS,11106166,212,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE JOVENES EMPRENDEDORES DE LA PRODUCTIVIDAD  AGRARIA,PUNO,"8,400","6,120",TERNERAS,11106166,212,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE JOVENES EMPRENDEDORES DE LA PRODUCTIVIDAD  AGRARIA,PUNO,100,"3,200",AVENA,11106166,212,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE JOVENES EMPRENDEDORES DE LA PRODUCTIVIDAD  AGRARIA,PUNO,460,240,PALAS,11106166,212,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE JOVENES EMPRENDEDORES DE LA PRODUCTIVIDAD  AGRARIA,PUNO,345,240,PICOS,11106166,212,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE JOVENES EMPRENDEDORES DE LA PRODUCTIVIDAD  AGRARIA,PUNO,800,"1,760",CARRETILLAS,11106166,212,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE JOVENES EMPRENDEDORES DE LA PRODUCTIVIDAD  AGRARIA,PUNO,240,0,MOCHETAS,11106166,212,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE JOVENES EMPRENDEDORES DE LA PRODUCTIVIDAD  AGRARIA,PUNO,360,0,PISTOLA DOSIFICADORA,11106166,212,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS NUEVA ESPERANZA CORANI DEL DISTRITO DE CUPI,PUNO,"34,000",0,VACAS EN PRODUCCION,11106078,213,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS NUEVA ESPERANZA CORANI DEL DISTRITO DE CUPI,PUNO,"11,200",0,TOROS/TORETES,11106078,213,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS NUEVA ESPERANZA CORANI DEL DISTRITO DE CUPI,PUNO,"15,000",0,VACAS EN PRODUCCION,11106078,213,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS NUEVA ESPERANZA CORANI DEL DISTRITO DE CUPI,PUNO,"4,420",0,CORRALES DE MANEJO,11106078,213,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS NUEVA ESPERANZA CORANI DEL DISTRITO DE CUPI,PUNO,"1,800",0,CARRETILLAS,11106078,213,CUPI,,
MELGAR,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS NUEVA ESPERANZA CORANI DEL DISTRITO DE CUPI,PUNO,"1,800",0,CORTADORA DE AVENA,11106078,213,CUPI,,
